message_size_kb,transfer_steps,connection_quality,has_urgent_keyword,has_link,is_spam,is_lost
46.29,5,0.835,0,0,1,0
40.8,7,0.541,0,1,1,0
63.57,2,0.854,0,0,0,0
32.6,12,0.017,0,0,0,1
73.54,24,0.571,0,0,0,1
25.09,6,0.695,0,0,0,0
51.88,8,0.597,1,1,1,0
116.05,3,0.868,1,0,1,1
24.43,5,0.653,0,0,0,0
29.26,19,0.0,0,0,0,1
42.22,11,0.121,0,0,1,1
59.07,5,0.794,0,0,0,0
88.87,18,0.342,1,0,1,1
41.13,5,0.754,0,0,0,0
52.2,17,0.099,1,0,1,1
29.27,11,0.413,1,0,0,1
3.17,6,0.916,0,0,0,1
25.24,6,0.923,0,0,0,1
61.0,16,0.287,0,1,1,1
59.44,6,0.826,1,0,1,1
38.26,9,0.184,0,0,0,1
34.76,3,0.742,0,0,0,0
17.01,5,0.999,0,0,1,1
18.34,8,0.582,0,0,1,0
12.0,5,0.458,1,0,1,1
25.26,5,0.752,0,0,0,0
52.16,8,0.597,0,0,0,0
96.55,16,0.221,0,0,1,1
54.98,3,0.694,0,0,1,0
87.9,13,0.0,0,0,0,1
76.59,4,0.726,0,0,0,1
17.42,8,1.0,0,0,0,0
85.65,13,0.286,0,0,0,1
72.47,11,0.277,0,0,0,1
17.48,4,0.885,0,0,0,1
19.41,9,0.452,0,1,1,1
11.59,13,0.135,1,0,0,1
9.84,2,0.381,0,0,0,1
15.81,2,0.891,0,0,0,0
30.42,5,0.902,0,0,0,0
39.61,8,0.832,0,0,0,1
24.1,7,0.66,0,0,0,0
10.69,8,0.729,1,0,0,1
22.85,4,0.774,0,0,0,1
22.75,6,0.627,0,0,0,0
73.29,9,1.0,0,0,1,0
67.12,9,0.854,1,1,1,0
19.35,7,0.677,0,0,1,1
18.89,6,0.5,0,0,0,1
38.43,4,0.659,0,1,1,0
31.82,10,0.763,0,0,0,0
92.12,8,0.463,1,0,0,1
22.24,6,0.43,1,1,1,1
23.61,7,0.818,0,0,0,0
5.36,15,0.234,0,0,0,1
74.03,5,0.544,0,0,0,1
8.6,21,0.82,1,0,0,0
56.39,4,0.767,0,0,1,1
82.5,9,0.488,0,0,0,1
6.76,11,0.825,0,0,1,1
7.9,5,0.79,0,0,1,0
63.75,9,0.757,1,1,1,0
119.77,4,0.891,1,1,1,0
24.34,2,0.806,0,1,1,0
61.2,10,0.234,0,0,0,1
41.91,8,1.0,0,0,0,1
42.46,2,0.591,0,0,0,1
417.28,7,0.77,1,0,1,0
20.56,11,0.883,0,0,0,1
51.24,6,0.715,0,0,0,0
64.69,6,0.596,1,0,1,1
25.59,9,1.0,0,0,0,1
51.67,5,0.514,1,0,0,1
30.48,20,0.178,0,0,1,1
17.93,2,1.0,0,0,0,0
43.65,4,0.668,0,0,1,1
29.41,3,0.57,0,1,1,0
42.52,19,0.199,0,0,1,1
6.32,7,0.257,1,0,0,0
32.29,4,0.717,0,1,0,1
47.24,2,0.721,0,0,1,0
21.15,14,0.289,0,0,1,1
51.9,15,0.0,0,0,0,1
1130.97,5,0.604,1,1,1,0
10.81,8,0.893,0,0,0,0
77.25,4,0.328,1,0,1,1
37.5,9,0.668,0,0,1,1
69.84,4,0.683,1,0,1,0
14.29,15,0.299,0,0,1,0
64.58,6,0.512,0,1,1,1
48.26,4,0.678,0,0,0,0
21.98,5,0.782,0,0,0,0
102.48,7,0.728,0,0,0,0
73.66,12,0.111,0,0,1,1
175.31,16,0.504,0,0,1,1
49.06,2,0.833,0,0,0,0
11.74,6,0.71,0,0,0,0
35.1,14,0.059,0,0,1,1
111.19,23,0.665,0,1,1,0
64.94,11,0.0,0,0,0,1
42.86,4,0.791,0,0,0,1
5.17,6,0.554,0,0,1,0
112.99,6,0.619,0,1,1,0
21.15,8,1.0,1,0,0,1
21.3,9,0.009,0,0,0,1
157.43,5,0.994,1,1,1,0
88.15,11,0.473,1,0,1,0
24.04,13,0.572,0,0,1,1
29.74,10,0.679,1,0,1,0
12.92,9,0.297,0,0,1,1
25.19,5,0.745,0,0,0,1
112.45,18,0.465,0,0,0,0
39.26,15,0.41,0,0,0,1
34.2,6,0.783,0,0,0,0
26.86,5,0.777,0,0,0,0
27.78,3,0.775,0,1,1,1
109.8,4,0.794,0,0,0,1
63.16,12,0.055,0,1,0,1
28.74,11,0.137,0,0,1,1
51.91,18,0.264,0,0,0,1
61.01,7,0.922,1,0,0,0
27.64,7,0.763,1,0,0,0
37.5,3,0.888,0,0,0,0
29.5,6,0.412,0,1,1,1
5.77,5,0.341,0,0,1,1
110.7,12,0.252,0,0,1,1
28.06,3,0.661,0,0,1,1
121.66,6,0.598,0,0,0,0
13.11,4,0.828,0,0,0,1
36.88,3,0.954,0,0,0,0
110.81,3,0.604,0,0,1,1
13.89,12,0.271,1,0,1,1
52.17,7,0.313,1,0,1,0
42.08,5,0.258,0,1,0,1
162.04,15,0.457,0,0,1,0
61.89,7,0.978,0,0,0,1
35.4,3,0.286,0,1,1,1
65.99,5,0.628,1,0,0,0
69.9,15,0.24,0,0,0,1
11.85,8,0.817,0,0,0,0
16.06,4,0.638,0,0,0,1
16.19,17,0.513,0,1,0,0
40.15,5,0.869,0,0,1,0
75.28,18,0.465,0,1,1,0
111.83,4,0.923,0,0,0,0
21.56,11,0.0,0,0,1,1
12.99,8,0.105,0,0,0,1
16.15,3,0.99,0,0,0,1
102.13,15,0.338,0,0,0,1
81.41,10,0.365,1,0,0,0
43.77,8,0.437,1,0,1,1
13.51,7,0.61,0,0,0,0
90.61,4,0.736,0,0,0,0
14.12,4,0.784,0,0,0,1
98.17,4,0.448,1,0,0,0
11.69,3,0.63,0,0,1,0
67.33,5,0.552,0,0,0,0
37.86,11,0.937,0,0,0,0
67.32,15,0.242,0,1,1,1
125.4,17,0.131,0,0,1,1
38.13,10,0.874,1,0,1,1
37.98,3,0.665,0,0,0,1
60.24,8,0.817,0,0,1,1
67.02,7,0.396,0,1,1,1
53.37,21,1.0,0,0,0,1
98.85,14,0.248,0,0,1,1
888.43,2,0.464,0,0,0,0
113.75,11,0.114,0,0,1,1
45.39,9,0.88,1,0,0,0
12.78,7,0.992,0,0,0,1
16.21,10,0.589,0,1,1,0
52.55,6,0.95,0,0,1,1
81.73,10,0.645,0,1,1,1
36.35,5,0.714,0,0,0,0
15.35,16,0.106,0,0,0,1
52.76,13,0.376,0,0,1,1
64.07,3,0.377,0,0,0,0
20.4,22,0.065,1,0,0,1
10.52,1,1.0,0,0,1,0
33.97,7,0.862,1,0,0,0
126.01,14,0.434,0,0,0,1
17.62,5,0.92,0,0,0,0
40.6,3,0.797,0,0,1,0
54.31,15,0.0,1,0,1,1
71.97,9,0.836,1,0,1,0
45.22,9,0.784,0,0,1,0
30.59,6,0.711,0,1,1,0
57.36,9,0.545,0,0,1,1
29.67,4,0.669,1,1,0,0
69.37,5,0.671,0,0,0,0
27.99,12,0.781,0,0,1,0
17.72,3,0.91,0,0,0,0
27.31,4,0.843,0,0,1,0
91.8,3,0.849,0,0,0,1
8.86,3,0.824,0,0,1,1
84.98,4,0.753,1,0,0,0
27.38,15,0.0,0,0,0,1
14.08,4,0.593,0,0,1,0
13.25,7,0.666,0,0,0,1
24.05,8,0.688,1,0,1,0
149.4,6,0.193,0,0,0,0
5.5,6,0.758,0,0,1,0
63.87,5,0.399,1,0,0,0
13.26,1,0.682,0,0,0,0
98.31,9,0.923,0,0,1,1
63.83,3,0.588,1,0,0,0
42.43,10,0.809,0,0,0,1
83.03,5,0.635,1,0,1,0
55.09,5,0.762,1,0,1,0
32.96,2,0.853,0,0,0,0
14.75,4,0.857,0,0,0,1
69.34,5,0.943,0,0,0,0
54.88,19,0.26,1,0,0,1
57.81,1,0.95,0,0,0,0
105.51,10,0.014,0,0,0,1
44.75,3,0.254,0,1,1,0
17.49,5,0.895,0,1,1,0
33.36,4,1.0,0,0,0,0
137.44,20,0.35,1,0,1,1
75.52,12,0.353,0,0,0,1
6.78,7,0.904,0,0,0,0
21.39,4,0.871,0,0,0,1
120.01,6,0.044,0,0,0,1
61.13,20,0.441,0,0,1,1
8.18,6,0.528,1,0,0,1
44.2,13,0.29,0,0,0,1
52.93,6,0.543,1,1,1,1
21.73,17,0.685,0,0,0,0
31.98,6,0.95,0,0,1,0
84.98,7,0.574,1,1,1,1
37.38,8,0.023,0,0,1,1
26.79,9,0.698,0,0,1,0
25.95,5,0.612,0,0,1,1
61.82,14,0.357,1,0,0,1
214.24,4,0.903,0,1,1,0
4.68,5,0.81,0,0,0,0
103.31,6,0.59,1,1,1,0
24.54,10,0.985,0,0,1,0
98.47,7,0.918,0,0,1,1
40.87,4,0.919,0,0,1,1
99.62,7,0.354,0,0,0,1
60.08,11,0.268,1,0,0,1
31.99,7,0.899,1,0,0,0
43.66,16,0.401,0,0,0,1
69.91,12,0.259,0,0,0,1
21.21,9,0.271,1,0,1,1
161.74,2,0.735,0,0,0,0
115.93,11,0.0,0,0,0,1
26.25,14,0.15,0,0,0,1
33.95,10,0.787,0,1,1,0
57.89,16,0.421,0,0,1,0
68.38,22,0.0,1,0,0,1
7.69,2,0.737,0,0,0,0
73.01,5,1.0,0,0,0,0
85.74,5,0.37,0,1,0,0
40.61,15,0.293,0,0,0,1
33.78,5,0.979,0,0,0,0
1046.77,6,0.277,1,0,0,1
46.24,5,0.771,0,1,1,0
44.75,7,0.454,0,1,1,1
81.4,12,0.013,1,0,1,1
60.3,8,0.623,1,0,0,1
37.55,6,0.812,0,0,0,0
44.59,8,0.315,0,0,1,1
21.51,5,0.795,0,1,1,1
71.05,4,0.552,1,1,1,0
49.38,30,0.214,0,1,1,1
20.86,4,0.777,0,0,0,0
19.46,2,0.827,1,0,1,1
40.8,5,0.769,0,0,1,1
8.33,12,0.563,0,0,0,1
88.09,5,0.7,0,0,0,1
54.43,9,0.077,0,0,0,1
12.7,6,0.971,0,0,0,0
108.42,7,0.618,0,1,1,0
11.57,5,0.683,0,0,0,0
47.84,9,0.762,0,1,1,1
9.62,3,0.726,0,0,1,0
40.06,4,0.568,1,0,1,1
61.93,6,0.593,0,0,0,1
15.71,17,0.0,0,0,1,1
35.09,13,0.881,0,0,0,0
28.93,8,0.818,0,0,0,1
39.36,5,0.716,0,0,0,1
66.25,14,0.265,0,0,0,1
20.51,1,0.353,0,0,0,0
40.46,19,0.298,1,0,1,1
45.7,2,0.677,0,0,0,0
41.61,25,0.947,1,1,1,0
49.67,6,0.765,0,0,1,0
16.09,4,0.973,0,0,1,1
12.26,10,0.222,0,0,1,1
58.02,1,0.616,0,0,1,1
10.74,9,0.311,1,0,0,1
54.24,5,0.925,1,0,1,0
76.75,31,0.007,0,0,0,1
4.1,9,0.79,1,0,0,1
20.95,5,0.736,0,0,0,0
103.83,7,0.931,0,0,0,1
11.72,3,0.714,0,0,0,0
213.35,19,0.513,0,0,0,1
26.19,7,0.74,0,0,0,1
9.88,6,0.621,1,0,1,1
22.35,3,0.495,0,0,0,0
13.43,5,0.876,1,0,0,1
44.63,5,0.998,0,0,0,1
13.9,6,0.716,0,0,0,1
27.9,8,0.834,0,0,0,0
14.35,3,0.581,0,0,0,0
10.01,3,0.666,1,0,1,1
74.6,14,0.303,0,0,0,1
28.45,9,0.069,1,0,0,1
30.68,4,0.456,0,0,0,0
29.2,10,0.659,1,0,1,0
20.04,7,0.471,1,1,1,1
30.76,6,0.556,0,0,0,1
36.75,7,0.492,0,0,1,0
128.71,7,0.231,0,1,1,0
50.65,2,0.855,1,0,1,1
27.65,6,0.559,0,1,0,0
23.61,2,0.702,0,0,0,0
28.8,5,0.512,1,0,1,1
30.7,4,0.459,0,0,0,0
65.9,13,0.153,0,0,0,1
60.5,5,0.734,0,0,1,0
49.51,4,0.675,0,0,0,1
102.62,12,0.0,0,0,0,1
53.08,9,0.58,0,0,0,1
28.96,15,0.134,1,0,1,1
64.58,3,0.886,0,0,0,1
19.86,32,0.581,1,0,0,1
76.85,4,0.672,0,0,0,0
1182.81,5,0.758,0,0,0,1
11.98,5,0.519,0,0,0,1
68.65,15,0.591,0,0,1,1
73.99,5,0.471,1,1,1,1
60.65,5,0.687,0,0,1,0
24.97,3,0.816,0,0,1,0
76.15,7,0.449,1,0,1,0
18.88,4,0.926,0,0,0,1
150.24,4,0.868,0,0,0,0
42.3,7,0.524,1,0,0,1
24.98,2,0.71,0,0,1,0
54.08,13,0.297,0,0,0,1
91.78,10,0.263,0,0,1,1
91.89,14,0.141,0,0,0,1
57.3,5,0.411,0,0,1,1
1070.89,3,0.447,1,0,1,0
41.14,5,0.987,0,0,1,0
55.82,13,0.219,0,0,1,1
84.53,9,0.0,0,0,1,1
89.74,4,1.0,0,0,0,0
23.81,14,0.174,0,0,1,1
86.85,21,0.751,1,0,1,0
66.04,11,0.703,0,0,0,0
9.56,5,0.696,0,0,1,0
33.21,12,0.397,0,0,1,1
167.66,20,0.594,0,0,1,1
21.72,3,0.747,0,1,1,0
142.17,19,0.154,1,0,1,1
137.2,9,0.589,0,0,0,1
129.83,6,0.785,0,1,1,1
39.26,4,0.492,1,0,0,1
145.72,20,0.405,0,0,0,1
37.7,8,0.618,1,0,0,0
193.55,13,0.407,0,0,1,1
147.08,10,0.832,0,0,0,1
47.34,18,0.097,0,0,0,1
58.76,6,0.924,0,0,1,1
38.65,2,0.505,0,0,1,1
18.23,10,0.788,0,0,1,0
20.71,2,0.853,1,1,1,0
66.99,5,0.768,0,0,1,1
27.94,4,0.899,0,0,0,1
25.39,5,0.859,1,0,1,1
15.96,6,0.568,1,0,0,0
35.0,4,0.906,0,0,0,0
67.29,5,0.794,1,1,1,0
46.14,8,0.605,1,0,1,1
11.36,5,0.926,0,0,0,0
81.18,4,0.206,0,0,1,1
122.15,3,0.429,0,0,0,1
104.36,11,0.459,0,0,0,0
52.74,8,0.77,1,0,0,0
56.4,7,0.866,1,1,1,0
62.29,7,0.561,1,0,1,0
35.18,6,0.593,0,0,0,1
65.58,6,0.852,0,0,0,1
107.02,15,0.044,0,1,1,1
13.94,7,0.68,0,1,0,0
11.88,10,0.2,1,0,0,0
55.22,5,0.923,0,1,1,1
62.53,15,0.134,0,0,1,1
498.89,7,0.763,0,0,1,1
59.86,2,0.942,0,0,0,0
7.11,9,1.0,0,0,0,0
23.03,7,0.836,0,0,1,0
21.55,9,0.525,0,1,1,0
40.04,5,1.0,0,0,0,0
69.61,5,0.953,0,0,1,0
38.92,3,1.0,1,0,0,0
101.37,15,0.609,0,1,1,1
30.25,1,1.0,0,0,0,0
10.04,3,0.707,0,1,1,1
6.33,5,1.0,0,0,0,0
131.25,33,0.44,0,0,1,1
47.35,9,0.037,0,0,0,1
76.66,3,0.408,1,0,0,0
35.67,12,0.325,1,0,0,1
139.99,19,0.39,0,0,1,1
12.55,5,0.865,0,0,0,0
28.07,8,0.843,1,0,1,0
14.85,7,0.565,0,0,1,0
135.14,4,0.9,0,0,0,0
42.85,4,0.705,0,0,0,1
92.88,20,0.317,0,0,0,1
38.71,5,0.843,0,0,0,0
13.23,5,0.959,0,0,0,0
18.2,12,0.148,1,0,1,1
24.64,8,0.958,0,0,0,1
37.16,6,1.0,0,0,0,1
6.31,5,0.871,0,1,1,0
18.86,4,0.381,0,0,1,1
38.56,4,0.809,0,0,0,1
17.18,3,0.709,0,1,1,1
80.09,11,0.256,0,0,1,1
25.36,12,0.77,1,0,0,1
156.91,15,0.151,0,0,1,1
22.81,3,0.944,1,0,0,1
29.84,7,0.704,0,0,0,0
9.14,8,0.837,0,0,1,1
200.9,15,0.551,0,0,0,1
57.91,10,0.812,0,0,0,0
26.65,15,0.294,0,0,0,1
25.72,6,0.808,0,0,0,0
57.62,6,0.539,0,0,1,1
60.68,6,0.91,0,0,0,0
141.0,9,0.827,1,0,0,0
37.35,4,0.783,0,0,0,1
80.19,7,0.916,0,0,0,0
71.66,21,0.686,0,0,0,0
79.82,6,0.284,1,1,1,0
36.1,2,0.822,0,0,1,0
45.35,9,0.342,0,0,0,1
33.91,5,0.943,0,0,0,1
11.48,6,0.399,1,0,0,1
51.6,6,0.779,0,0,1,0
62.68,2,0.655,0,0,0,0
58.39,11,0.334,0,0,0,0
169.35,12,0.052,1,0,0,1
55.25,19,0.26,0,0,0,1
43.19,9,0.577,0,0,0,0
26.27,5,0.365,1,0,1,1
28.27,5,0.937,0,0,0,0
235.35,4,0.686,0,0,1,0
74.91,7,0.764,1,0,1,1
54.97,11,0.032,0,0,0,1
32.81,4,0.825,0,1,1,0
42.62,15,0.203,0,0,1,1
83.48,8,0.746,1,0,1,1
36.85,5,0.589,0,0,0,0
57.56,6,0.675,0,1,0,1
55.55,16,0.128,0,1,1,0
96.41,16,0.407,0,0,0,1
45.17,5,0.757,0,0,0,1
76.36,20,0.397,0,0,0,1
50.12,4,0.182,0,1,0,1
15.34,7,0.635,0,0,0,0
15.46,11,0.414,0,0,0,1
82.65,15,0.099,0,0,0,1
40.2,3,0.598,0,0,0,0
28.39,2,0.688,0,0,0,0
67.67,6,0.818,1,1,1,1
27.96,5,0.772,0,0,1,1
9.1,5,0.832,0,0,0,0
29.23,12,0.848,0,0,0,0
88.96,17,0.368,0,0,0,1
31.87,10,0.099,0,0,0,0
77.83,6,0.285,0,1,1,1
11.87,6,0.761,0,0,0,1
14.09,5,1.0,0,0,1,0
116.28,17,0.628,0,0,1,1
27.98,7,0.614,0,0,0,0
42.05,3,0.668,1,0,1,0
45.62,3,0.737,0,0,0,0
29.54,14,0.19,0,0,1,1
878.63,7,0.619,1,0,0,1
22.07,10,0.47,1,0,1,0
12.95,2,0.672,0,0,0,0
42.39,20,0.543,0,0,0,1
140.86,8,0.627,0,1,1,0
60.9,10,0.516,0,0,0,1
43.99,10,0.025,0,0,0,1
88.2,6,0.781,0,0,0,0
30.04,5,0.652,0,0,0,0
8.16,3,0.536,0,0,0,1
74.22,14,0.0,0,1,1,1
50.89,4,0.898,0,0,0,0
55.58,5,0.597,0,0,0,0
84.45,14,0.18,0,0,0,1
49.6,21,0.27,0,0,0,1
48.87,6,0.494,1,0,1,0
16.65,3,0.694,1,0,0,1
49.85,2,0.668,0,0,0,0
26.48,6,0.726,1,0,0,1
10.3,14,0.0,1,0,1,1
11.49,6,0.793,0,1,0,1
108.27,2,0.602,0,1,1,0
18.85,2,0.815,0,0,0,0
36.92,7,0.483,0,1,1,1
87.99,8,0.954,1,0,0,0
33.73,2,0.829,1,0,1,0
12.96,10,0.756,0,1,0,0
30.8,7,0.259,1,1,1,0
48.05,4,0.783,0,0,1,1
3.64,4,0.935,0,0,0,0
39.87,4,0.91,0,0,0,0
68.87,4,0.839,0,0,1,0
16.86,7,0.46,1,0,0,0
72.04,6,0.234,0,0,1,1
76.07,12,0.356,0,0,1,1
71.72,6,0.359,0,0,0,1
36.11,6,0.399,1,0,1,1
32.59,7,0.511,1,0,0,1
182.0,7,0.788,0,0,0,0
54.41,12,0.212,0,0,0,1
98.43,9,0.642,1,0,0,1
56.37,3,1.0,0,0,0,1
29.9,3,0.822,0,0,0,0
57.63,11,0.252,0,0,1,1
47.58,15,0.246,0,0,1,1
72.05,7,0.315,1,0,1,0
27.7,15,0.142,0,0,0,1
286.13,10,0.034,0,0,1,1
54.51,17,0.195,0,0,1,1
86.43,5,0.454,0,1,1,1
28.92,9,0.627,0,0,0,1
25.73,2,0.542,1,1,1,0
61.94,6,0.411,0,1,0,0
36.22,4,0.82,1,0,1,0
96.99,12,0.201,0,0,0,1
81.26,7,0.803,1,0,1,0
96.6,12,0.264,0,0,0,1
118.58,23,0.503,0,0,0,1
19.2,7,0.922,1,1,1,1
16.31,11,0.872,1,0,1,0
35.13,12,0.592,0,0,0,0
27.0,6,0.684,1,0,0,0
45.62,5,0.642,0,0,0,0
8.02,8,0.686,0,0,0,1
82.36,10,0.418,0,0,0,0
14.58,5,0.45,1,0,1,1
45.82,18,0.053,0,0,0,1
35.54,3,0.248,1,0,0,0
46.77,6,0.819,0,0,1,0
49.82,11,0.133,0,0,0,1
22.63,13,0.299,0,0,1,1
27.24,4,0.922,0,0,1,1
36.61,6,0.972,0,0,0,1
38.42,23,0.789,0,0,0,1
2.38,4,0.953,0,0,0,0
19.2,4,0.414,0,0,0,0
89.1,30,0.26,0,0,0,1
63.23,17,0.373,1,0,1,1
24.36,4,0.273,1,0,0,1
31.56,10,0.882,0,0,0,0
33.61,3,0.803,0,0,0,1
54.9,9,0.331,0,0,1,0
32.4,8,0.849,0,0,0,0
63.56,4,0.779,0,1,1,1
54.32,8,0.939,0,0,0,1
75.73,3,0.663,0,0,1,0
78.73,13,0.073,0,0,1,1
63.0,5,0.513,0,1,1,0
10.87,5,0.515,1,0,0,0
74.03,13,0.331,0,0,1,1
28.13,16,0.171,0,0,0,1
65.34,2,0.832,1,0,1,1
90.91,5,0.433,1,1,1,0
43.09,6,0.908,0,0,0,0
46.77,14,0.0,1,0,0,1
67.54,11,0.389,0,0,0,0
59.29,6,0.743,0,0,1,1
22.66,12,0.66,0,0,1,1
18.66,5,0.811,0,0,1,0
39.02,2,0.928,0,0,0,1
31.46,14,0.078,0,0,0,1
32.42,9,0.011,0,0,1,1
123.69,35,0.294,0,1,1,1
46.97,7,0.84,0,0,0,0
36.17,4,0.571,0,0,0,0
23.21,3,0.54,0,0,0,0
14.39,1,0.798,0,0,0,0
118.93,6,0.343,1,0,1,0
11.39,18,0.037,0,0,1,1
16.29,5,0.935,0,0,0,0
74.25,4,0.662,0,0,0,1
70.35,5,0.665,0,0,0,0
33.91,4,1.0,0,0,1,0
74.7,13,0.315,0,0,1,0
170.12,7,0.521,0,0,0,1
35.2,10,0.538,1,0,0,1
14.67,4,0.952,0,0,1,0
35.94,7,0.757,0,0,1,1
4.47,6,0.902,0,0,0,0
40.97,6,0.68,0,0,1,1
91.49,20,0.345,0,0,0,1
51.94,15,0.347,0,0,0,1
52.89,3,1.0,0,0,0,0
29.81,6,0.756,0,1,1,1
31.72,9,0.064,0,1,1,0
9.3,8,0.419,0,0,0,1
88.91,15,0.303,0,0,1,1
71.91,3,0.496,1,0,0,0
66.06,4,0.586,1,0,0,0
5.72,5,0.536,0,0,0,1
56.79,3,0.375,0,0,0,1
18.38,7,0.426,0,0,1,1
91.6,10,0.421,0,1,1,1
46.98,15,0.213,0,0,0,1
10.88,8,0.311,1,0,1,1
27.85,7,0.653,0,0,0,0
21.02,5,0.732,0,0,0,1
46.73,14,0.482,0,1,1,1
26.47,19,0.659,0,0,0,0
115.77,16,0.159,0,0,0,1
34.3,3,0.551,0,0,0,0
74.92,6,0.687,0,1,1,0
118.48,16,0.421,0,0,0,0
62.61,6,0.202,1,0,0,1
18.15,4,0.938,0,0,0,0
77.38,5,0.838,0,1,0,0
121.46,6,1.0,0,0,0,0
46.5,4,0.569,0,0,0,0
69.65,13,0.26,0,0,0,1
54.78,8,0.86,0,0,0,0
24.06,9,0.689,1,0,0,0
60.83,6,0.464,1,0,1,1
61.34,4,0.707,0,0,0,1
51.3,14,0.905,0,0,0,0
118.23,4,0.544,1,1,1,0
13.01,6,0.704,0,0,0,1
26.71,9,0.198,0,0,0,1
49.09,13,0.167,1,1,1,0
75.14,4,0.46,1,1,1,0
78.94,18,0.524,0,0,0,0
12.24,4,0.829,0,0,0,1
60.68,4,0.909,0,0,0,0
23.77,6,0.693,0,0,1,0
39.63,3,1.0,0,0,0,0
36.12,7,0.513,1,1,1,1
35.01,15,0.394,0,0,0,1
9.33,4,0.888,0,0,1,0
49.99,14,0.148,1,0,1,0
36.15,13,0.525,0,0,0,1
23.56,6,0.653,0,0,1,0
241.74,17,0.184,0,1,1,1
158.83,19,0.629,0,1,1,1
39.56,18,0.13,0,0,0,1
86.28,21,0.267,0,1,1,1
2.41,5,0.942,0,0,1,0
27.84,12,0.824,0,0,0,0
21.46,4,0.751,0,0,1,1
30.09,4,0.75,0,0,0,0
50.61,3,0.907,0,0,1,1
6.99,5,0.569,0,0,0,0
124.74,14,0.35,0,1,1,1
75.48,18,0.505,1,0,1,0
36.57,5,0.803,0,0,0,0
124.88,5,0.921,0,1,1,0
17.71,9,0.18,0,0,1,1
31.61,19,0.831,1,0,1,0
23.54,5,0.693,0,0,0,1
148.44,3,0.645,0,0,0,0
66.56,15,0.0,0,0,0,1
8.67,8,0.638,0,0,0,1
9.24,9,1.0,0,0,0,0
18.9,5,0.731,0,0,0,1
48.75,5,0.694,0,0,0,1
25.43,6,0.868,1,0,0,0
38.5,5,1.0,0,0,0,0
60.69,5,0.722,0,0,0,0
48.38,9,0.687,0,0,0,1
36.01,26,0.787,0,0,0,1
12.07,7,0.688,0,0,0,0
57.96,2,0.348,0,0,1,1
24.79,7,0.0,0,0,1,1
16.11,5,0.832,0,0,1,0
22.64,10,0.918,0,1,1,0
9.5,25,0.886,0,0,1,0
87.05,11,0.427,0,0,1,1
57.19,17,0.215,0,0,0,1
43.14,4,0.577,0,0,0,0
29.58,4,0.879,1,0,0,0
56.19,9,0.726,1,0,0,0
19.46,6,0.564,0,0,0,0
912.23,10,0.184,0,0,0,1
75.97,6,0.45,1,0,1,1
55.79,25,0.487,0,0,0,1
58.93,12,0.368,0,0,1,1
23.57,14,0.494,0,0,1,1
8.27,6,0.874,1,0,0,0
9.83,4,0.857,0,0,0,0
31.27,4,0.872,0,1,1,0
26.3,3,0.65,1,0,0,1
33.34,2,0.632,0,0,1,1
69.42,21,0.167,0,0,0,1
29.82,3,0.886,0,0,0,0
1028.26,10,0.333,1,0,0,1
79.26,9,0.391,0,0,1,1
13.22,10,0.041,0,0,1,1
80.19,14,0.448,1,0,0,1
8.91,3,0.54,1,0,0,0
16.81,5,0.761,0,0,0,0
51.33,3,0.772,0,1,1,0
64.68,16,0.216,1,0,1,0
50.47,15,0.219,0,0,0,1
8.37,4,1.0,0,1,0,0
5.32,6,0.866,0,0,0,0
123.03,6,1.0,0,0,0,0
47.43,4,0.399,0,0,1,0
76.25,10,0.419,0,0,0,1
36.13,1,0.752,0,0,0,0
298.06,19,0.178,0,0,0,1
63.42,10,0.218,0,0,1,1
81.43,24,0.419,1,0,0,1
33.62,6,0.94,0,0,0,0
20.17,6,0.758,1,0,1,0
65.2,4,0.788,0,0,1,0
49.44,9,0.235,0,0,0,1
21.29,4,0.915,0,0,0,0
27.89,8,0.536,1,1,1,1
14.41,5,0.567,0,0,0,0
284.89,10,0.571,1,0,1,1
43.77,3,1.0,0,0,1,0
28.37,5,0.75,0,0,0,1
31.83,3,0.524,0,1,1,0
16.31,5,0.67,0,0,0,1
39.5,8,0.361,0,0,1,0
77.25,20,0.24,0,0,0,1
26.98,3,0.937,1,1,1,0
82.48,12,0.837,0,0,0,0
29.6,7,0.79,0,0,0,0
27.13,5,0.58,0,0,1,0
70.76,27,0.797,0,0,1,0
24.97,3,0.956,0,0,0,1
32.9,1,0.5,0,0,0,0
72.86,5,0.409,0,0,0,0
53.69,5,0.563,0,0,0,1
38.03,5,0.693,1,0,0,0
26.16,36,0.276,0,0,0,1
69.76,13,0.91,0,1,1,0
61.31,9,0.861,0,0,1,0
41.19,6,0.62,1,1,1,1
12.5,8,0.841,0,0,0,0
45.18,7,0.667,1,0,1,0
20.7,5,0.82,0,0,0,1
51.24,3,0.508,0,0,1,0
31.97,2,0.951,0,0,0,1
7.13,8,0.931,0,0,0,1
41.18,8,0.586,0,1,1,0
103.69,19,0.267,0,1,1,1
65.16,8,0.274,0,0,0,1
38.52,11,0.066,0,0,0,1
34.61,7,0.735,0,0,0,1
41.31,8,0.563,1,0,0,1
51.88,9,0.546,1,0,0,1
10.07,4,0.882,0,1,1,0
40.43,5,0.862,0,0,0,1
16.76,3,0.844,0,0,1,1
4.52,9,0.742,0,0,1,0
40.45,6,0.689,0,0,0,0
36.09,15,0.2,0,0,0,0
14.93,10,0.891,0,0,0,1
53.16,12,0.118,0,1,1,0
